,audiocap_id,youtube_id,start_time,caption
31155,20328,7ZULpnVOzEw,30,A cat is meowing several times in distress and a man speaks
31156,20329,7ZUTqqEzpZg,410,"An adult male is speaking, and clicking and rustling occur"
31157,67520,_iM8nzuNHgA,10,Rain and wind while man speaks
31158,67523,_iSgAhxOWjU,100,Honk followed by yelling and a beep then some speech
31159,66691,_8T8G6LW4t8,0,An engine accelerates
31160,66692,_8TLM_O9cVA,0,"Birds chirp in the background while a vehicle accelerates followed by a loud, blaring car horn and wind noise as a vehicle passes"
31161,66698,_8_YjJPD18E,30,"A small motor run, a dog barks"
31162,12491,42-izEP4vjM,270,"An adult female is speaking, sizzling and crackling are present, and metal clanking occurs"
31163,79323,iFXl3N1g9Dk,110,Rustling with small birds chirping
31164,59186,UyQxQNnvCtg,30,Male speech with outdoor noise and people talking followed by an explosion
31165,69635,bDhYDzojAps,470,A person crumples paper nearby
31166,12490,41yQCapSJ_U,110,Car engine noise and horn honking
31167,23741,9FnSoyIhUGI,340,"An engine idling, then a man speaks"
31168,23749,9G6GDDdOCD0,440,Tires squealing along with an engine revving hard
31169,23748,9G1EmBy9TNE,30,Falling rain with the rumble of thunder in the background
31170,61736,Wi521-GH7Bo,200,As the wind blows hard and a few clanks slam a motor runs smoothly
31171,28299,BUZL9dzfWQM,30,A stream of water gently trickling and splashing with plastic briefly crinkling
31172,27051,AqvobTzzOZM,4,A boat engine running with water splashing
31173,27050,AqtoCjVTLFE,280,A dog barking and a male speaking
31174,27053,Ar2rzyzdE9c,30,A motorboat passing in the distance with water splashing and a bird call
31175,27056,ArK2BXNXEhk,0,Loud high pitched beeps
31176,27059,ArKohh2O9vw,30,A person is typing on the keyboard
31177,27058,ArKn5AvdQ6o,30,A vehicle running consistently
31178,51782,PrtibUkWqTg,30,"A telephone rings, an object makes noises, and a child speaks"
31179,51785,Ps4hRn2gbqY,30,"A man speaks just after a brief beeping noise, and is followed later by a dialing noise from a rotary telephone"
31180,84165,lpIrB6UOL7s,30,A woman and man speak
31181,84162,lpFXxZavJf4,20,Electronic music plays and then a man speaks
31182,59237,V-AxBPki95U,120,"A man and woman talks as the background if full of birds tweeting, goats baaing and rustling of leaves"
31183,59230,V-05oeHEz8A,6,Some metal is tapped and a spray is released
31184,59232,V-1mKcWjDeg,170,A man speaking followed by low frequency buzzing
31185,59233,V-1t-phsibM,30,A man talks while an engine works
31186,35005,F7kdoo2oOoc,14,Water gurgles underwater and someone speaks
31187,35004,F7iprbPgrY0,0,Typing on a computer keyboard
31188,92178,roXd49bUu7M,8,Clicking followed by an engine revving and speeding past with squealing tires
31189,95384,uH1xfL3o894,50,Several bells chiming as a crowd of people talk in the background
31190,73632,e6M5mpCEif0,0,A motorcycle starts and the engine revs then a man talks
31191,95387,uH3DRh6cicQ,30,"Light, continuous spraying with woman speaking"
31192,73635,e6PN-8MOZnw,50,A toilet flushing followed by crumpling
31193,95382,uGsZXCJ2zVQ,330,Several loud gunshots with vibrations and footsteps
31194,95244,u9ytD4lN6_k,30,"The motor of a boat, and wind"
31195,101945,zNsP9vJIKfg,310,Some digital pops with distant birds chirping
31196,34446,EnCx27bUerY,30,Children laughing followed by a man talking as rain lightly falls and music playing in the background
31197,78912,hypntC4lw_c,130,Dog barking chicken clucking a woman speaking
31198,74062,eRhf1fXW_e0,110,Young girls talking as water flows and splashes
31199,74063,eRlceMaiiWs,520,A metal platform is dropped and cracked on a floor
31200,74065,eRsU1Zo0MO0,30,A fluttering of wings followed by a pigeon cooing
31201,74066,eRwPebZDtQ8,11,"Women laugh nearby, followed by talking"
31202,8307,2KY4D6r2u7g,200,Two men address a crowd who laugh
31203,8302,2KQWKii9kec,30,"Birds coo and flutter, a dog barks, someone taps on a table"
31204,8301,2KQ4TjgVe3M,10,A large emergency vehicle siren sounds and the horn beeps
31205,8300,2KPEBlc62BQ,9,A man speaks and car horn honks
31206,33778,EQ5-E2C2cNs,14,Someone sneezes loudly
31207,9939,3-b4JyVmlQY,0,"Faint walking on grass, followed by goat baa"
31208,9933,3-QYrOb-3gE,0,People are talking back and forth
31209,9932,3-Q-3tZRaLI,30,A cat meows a long sharp sustained utterance
31210,9930,3-NKtXRGX-w,30,"A man talks, as a dog barks and a whistle is blown"
31211,9937,3-UMH4RBsW0,18,Male talking with a female talking quietly in the background ending with wind sound
31212,9936,3-SlgqS4L0Y,10,Background voices and a boat engine hitting waves
31213,9935,3-SXHOWz23g,30,Music beat followed by drill noise and then saxophone playing
31214,9934,3-Qp6bjWmI4,150,An sound of musical track on a drum-snare
31215,49837,Oceb2JMUNWE,40,A male speaking with crumpling and tearing sound
31216,49835,OcYtDCm4jL0,30,Wind blows strongly while people talk and laugh followed by a helicopter flying far away
31217,46821,MehbDjvVMbo,20,A saw is used on wood
31218,46820,MeczTcF8F1I,0,"Large motor vehicle engines are running and vibrating, and they accelerate somewhat"
31219,46823,MemT_Dpc8tA,0,A stumping sound followed by a man talking
31220,24838,9q9QfRVB6HA,30,A man giving a speech
31221,21844,8K6Nxi9GFxk,520,"An adult male speaks, then water trickles and gurgles"
31222,24837,9q8eqme-M-I,40,A sewing machine is running followed by a high pitch fast paced noise
31223,21846,8K8_TZGSc2k,410,Outside natural noises of birds chirping and communicating followed by a woman saying something
31224,21840,8K1CBLRZBfE,10,Clunking and pounding sounds of someone moving wood around
31225,21841,8K2R2aVhZMo,30,A baby is laughing followed by a man saying something in a deep voice
31226,24830,9puiKadufhc,150,Food frying while a woman speaks
31227,3672,0StHqhq0zRk,30,A helicopter is lifting off blades are spinning
31228,3670,0SrJ2zPEqLs,30,"Man speaking foreign language, another man snoring loudly"
31229,3676,0SyVgF3g1kQ,1,Repeated electronic cat meowing noises with faint traffic noise in the background
31230,3677,0T0MFoavHic,30,A dog barks once as a woman is narrating
31231,3674,0Sux5mVg9PE,30,A vehicle idles
31232,99964,xnMerCib9Ow,60,A beep sounds several times while a man talks
31233,99967,xnRYeJvCHmo,200,"Crunching is ongoing, and paper is crumbling and crinkling"
31234,64999,YzP5qXjfJ_c,30,A man talks while the wind blows and a small engine revs close by
31235,99961,xnJeOXG3dH8,310,An insect buzzing followed by music
31236,64994,Yz6FKkDbCwc,420,Food sizzles and gurgles and a person speaks briefly
31237,64996,YzCcgpXbZX4,350,A man speaks in a microphone and a crowd laughs as he speaks
31238,64991,YyuFxXQFLsk,40,An engine running and passing by loudly followed by another engine revving in proximity
31239,96125,urISuWG8Bo0,200,A man speaks as he sands something
31240,96124,urISct3AK0o,20,A subway train runs on railroad tracks followed by a train horn honking then a series of railroad track thumping and wind blowing into a microphone
31241,96126,urSlMqSDeOU,30,A young boy speaking followed by a young girl speaking while a vehicle drives by in the distance
31242,96120,ur2vTdAg7yE,17,"Robotic voice along with a constant rain, followed by a raging roar and a thud, which is then followed by a male voice"
31243,96122,urCu7O5h0UA,60,A man and a kid talks while a baby shouts far away
31244,57753,Tx_eq86Wa-k,30,Music plays then a helicopter engine runs
31245,3580,0QbbhhMU2Z0,100,A man speaks followed by the high pitched sounds of a power tool
31246,3582,0QePKnSWXkE,300,Farm animals and rustling of feathers
31247,3583,0QeVvKpRRoQ,190,"She is speaking, metal is clanking together"
31248,3584,0QgU4q3gBtQ,300,A sewing machine is operating and a woman speaks
31249,3586,0QiRdGc_LwE,30,Car coming from distance and speeding up quickly
31250,3587,0QjVb8klWgQ,20,The wind is blowing and a roaring sound is present
31251,36723,GBwAyGcI-oA,30,A crowd of people talking as horses trot
31252,75990,fsclEikhatA,330,A train running on railroad tracks in the distance as wind blows heavily into a microphone
31253,53922,RLYc5lfS3eE,10,Ambulance emergency siren
31254,58911,UllG_7l3k6o,130,Some sizzling followed by a click then loud hissing followed by people screaming
31255,22606,8h5RdXU3vT8,9,People talking while there is a cat meowing and an instrumental noise in the background
31256,27875,BGwqu9bPNK4,30,A man speaking
31257,27874,BGwmqkSrtFw,30,A man speaking
31258,27873,BGrWWoQaNXA,30,An infant crying and speaking
31259,27871,BGp9-Ro5h8Y,30,Loud emergency sirens
31260,27870,BGp03Y4EhYA,0,Ticking is ongoing and rustling occurs
31261,27879,BH3eTHNEGM8,30,Liquid is being poured from a sink
31262,27878,BH2cZT_2Ols,30,Wind sounds are followed by faint voices
31263,99037,x3fbnQ-13AM,30,A man speaking as shoes squeak in the distance
31264,99034,x3Wjhi6VuI0,470,A young female speaking with tapping and distant murmuring
31265,99032,x3TDyWD7hS0,40,"A man is speaking, and a man speaks with a babying crying in the background"
31266,99030,x3NR8J_F4xA,250,Music plays as a man talks then a burbs
31267,64595,YhSB-jTGz3Y,19,A baby cries loudly
31268,22600,8glF6MvLrWU,30,"Motor traffic is present and passing by, soft ticking is occurring, and people are speaking in the background"
31269,99038,x3lzKrvC1wE,3,Liquid sprays continuously
31270,99039,x3wdkhUsLLI,130,An aircraft engine works
31271,18512,6i4YOVyFDf8,220,A small helicopter is buzzing in a quiet place
31272,18513,6i58yVZdSvA,0,Water trickling down the stream
31273,18510,6i1GFhcNPRM,30,"Wind blowing, birds chirping and people talking"
31274,18511,6i2IfGB7-Gs,50,Loud vibrations of an engine
31275,18517,6iB5_jKw2SE,30,A person giving a speech
31276,18514,6i5StsTUj7k,30,A dog is barking and several people are talking loudly
31277,37098,GPwww4BoEOA,30,An engine works nearby
31278,18518,6iD_-IA-3Cw,30,Whip whooshing and cracking
31279,18519,6iE98pF-Tgw,30,Ringing and musical chimes as a dog whines
31280,71545,ccRLtMgm9LY,150,Light wind and crashing waves
31281,15142,5BfLf07ZfAc,10,A large motor speed into the distance
31282,15143,5Biv8OOLcQE,30,Man giving a monologue
31283,15140,5BaB1MlFjVE,30,"People speak, various styles of music"
31284,15146,5BlzdDLGeY8,5,"Dogs bark, men speak, wind blows"
31285,15145,5Bkq8-5EEy8,290,Wind blowing on the water
31286,15148,5BoR0O8xqIA,110,Motorcycle is roaring and revving meanwhile a flash of a camera is snapped by someone
31287,15149,5Br5B2G7ZKE,30,Woman talking while dog whimpers in the background
31288,76016,ftn3kALm7m4,20,Someone makes a kissing noise and a horse neighs
31289,76015,ftkY6V_sBrM,90,"A child speaks loudly nearby, followed by a woman speaking, followed by more children speaking"
31290,39522,HwVOvYY03vU,110,An engine buzzing loudly and consistently
31291,39521,HwU1r4XbpGM,170,A man speaking as music plays followed by a power tool drilling then an electric guitar strumming before a toilet flushes
31292,69749,bItKEtQaTPg,290,People talk as a vehicle idles in the background
31293,39529,HwpxFJep7oQ,30,A man speaks with his voice echoing followed by some sliding and a few bangs
31294,66059,ZgTZQAJLJAI,60,A motorcycle engine starting up then revving several times as a crowd of people talk in the background
31295,78143,hPzGEkrXG_0,0,Car race with tires squealing and engines revving
31296,78148,hQI9u4mnmXY,60,A person is typing on a computer keyboard
31297,44456,L736Riox4Qs,150,A man talking while plastic crinkles with a metallic clank followed by wood clicking
31298,34019,EYaoyCw4Y7Y,30,A large crowd is cheering and yelling very loudly
31299,34010,EY40yrDrNHI,10,A rainstorm sound with loud splashing and gurgling water
31300,34015,EYKcfKLxvl8,370,Something crumples for a while
31301,34014,EYKcblj7k0Y,30,"An older child narrates as loud clicking, rapid knocks resound in the background"
31302,34016,EYTxfRi3jy4,30,Man speaking clicking and birds wings flapping
31303,39299,HnSX2KK91ak,30,"Wind blows nearby, and then a horse clip clops at increasing speed"
31304,83344,lCrAjiwYGXc,120,An aircraft engine works nearby while wind blows strongly
31305,39293,HnIxZ8xC0Vg,300,A woman speaking briefly with a child crying continuously
31306,54287,RbPkUzF00wU,30,A clock ticking and bells chiming
31307,68506,aQ6icsbdwYs,5,Footsteps with followed by rustling and a distant bang
31308,47260,MwoZeAhg4fg,0,Railroad car traveling followed by a train horn
31309,47265,MxCgMAT7JIU,10,A vehicle passing by in the distance followed by a vehicle engine starting up then running idle as a person whistles
31310,84996,mRVPQE2af4Y,30,"Helicopter blades whir, men speak, and guns are fired"
31311,31192,D-k-9ZhzcP4,30,Some liquid flows and then stops
31312,31191,D-gM1MN_5s4,30,People are communicating along with low engine idling
31313,4229,0g-BFJt8mpo,11,A car horn blowing with speech and water
31314,31194,D-p8JKfQvx8,30,A female voice making a speech
31315,4225,0fqbvZw8vX4,24,A vehicle driving then a man yelling and someone screaming
31316,4226,0fqnOwXRBKk,30,A vehicle engine attempts to start
31317,4220,0fbirFH795o,30,Car skidding in the distance with metal on metal crashing noises' then a sudden high speed engine rev with car noise approaching/passing by
31318,4223,0fmK-8dyOog,210,"Person laughing, sound of water moving, followed by a man speaking"
31319,91367,rDbwPJ3dXRI,270,"A rattle noise, a child speaking and a scrapping noise"
31320,91369,rDo0s3zSDEY,30,A baby laughs and a woman talks
31321,77053,gcmdbeKXVd4,30,A man talking as rain falls on a surface followed by wind blowing into a microphone and water splashing
31322,77056,gd4d1nePsxk,160,A man talks and then something is rubbed
31323,77057,gd60FQnLSvA,10,"A man speaks, a woman speaks and people are laughing"
31324,98506,weWKP7HI_8U,20,Continuous baaing and barking with brief male speech
31325,79133,i6rW9ScodmA,30,A continuous mist
31326,94016,tEJ0Vxdi7CU,0,"A group of people talk and smacks briefly occur, a young female speaks in the foreground, and a crowd of people clap and cheer as brief thumping occurs"
31327,38423,HFFHAj4MDfc,30,A horse is neighing and clip clopping followed by women speaking
31328,56914,TOJaDPjP9wM,70,A dog barks in the distance and sheep baa in the distance while rain falls
31329,56916,TOT5-kZW208,30,A baby coos frequently
31330,76906,gXU3IbRXYIQ,80,"Poor audio quality, as an engine gives a low, dull roar as it passes, and two young men talk and laugh"
31331,76901,gXPe8uhEAqI,60,Humming of an engine with wind blowing and a distant honk with rattling and vibrating getting louder
31332,76900,gXOxOo8fiE8,430,A man talking followed by wood clacking then thumping proceeded by a power tool sawing wood
31333,76903,gXRKxv6FT9w,220,A female voice speaking over the phone followed by a single beep
31334,27785,BDv3HBEvfnQ,30,Hissing as well as a woman speaking
31335,94146,tKTif-VYLZs,360,A crowd cheering with a bell sounding in the middle
31336,101582,z5ADr6oqVIk,310,Food sizzles and a woman speaks
31337,27784,BDuXiSMSg4A,30,A lady giving a speech and a clicking sound
31338,99124,x7zKbGDCPss,20,Splashing and flowing water with a man speaking
31339,42349,JkDkbmAv0IQ,30,"A woman speaks, and a man speaks"
31340,42341,Jk1y6WRZD8k,30,A baby crying and whimpering.
31341,101581,z57nJ2aERzU,100,Humming of a bus engine going away
31342,42347,Jk9IbgQdck0,0,Clanking and rustling
31343,70088,bZGa8NDOECU,10,A small high pitched engine runs and then revs once
31344,70089,bZJ6I6s5Is0,10,Some objects are hit followed by a sewing machine working
31345,10308,38VMHA99MEU,30,A woman having a narration
31346,10305,38OWm9pkH9M,30,A man and a girl are speaking
31347,10303,38HKAEWdJQU,160,Plastic crumpling and crinkling
31348,10301,38DF7AKwMQM,30,"A horse galloping, while people have conversation"
31349,77072,gdzoT_atmII,30,A sink faucet pouring water followed by metal squeaking then clacking while water drips and trickles
31350,48837,Nx1q36h3e20,14,Some birds tweet far away
31351,86271,nKtheKGIDgM,30,A boy talks and makes bubbling sounds
